,subject_id,event_interst,mean_sk_cond,std_sk_cond,mean_hr,std_hr
0,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,baseline_instruction_ts 3 min,0.43947700887506636,0.06257904506786799,0.757627376369412,0.03033019603166914
1,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,tsst_prep_ts 5 min,0.4908964422245801,0.04376139959953793,0.7825472484813307,0.05105161918946614
2,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,tsst_pres_ts 5 min,0.46641089357966103,0.017154046395230063,0.7207624498230321,0.05703049688061401
3,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,tsst_pres_ts 10 min,0.39394007175581014,0.030155185096758845,0.6937826262849455,0.05452174458141438
4,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,relaxation_prep_ts 5 min,0.15528000541919298,0.033671802809832924,0.7126321189141108,0.03705917988364673
5,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,relaxation_prep_ts 10 min,0.06566595599136821,0.018142256027084736,0.6879769218786688,0.04489616647907384
6,VP043_071223_DigiRelax_Experiment_2023-12-07_13h24.11.749,relaxation_prep_ts 15 min,0.020042445800331547,0.009386336093825727,0.7050194474880186,0.03483044395112818
