,subject_id,event_interst,mean_hrv,std_hrv,norm_mean_hrv,norm_std_hrv
0,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,baseline_instruction_ts 3 min,844.3979561611375,44.6687764822782,0.7965817069074896,0.09004099826348991
1,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,tsst_prep_ts 5 min,511.9900173611111,26.002586145560485,0.12653105861767278,0.052414661836720354
2,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,tsst_pres_ts 5 min,482.19079213938414,13.423468286881489,0.06646332903686877,0.027058329775131194
3,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,tsst_pres_ts 10 min,481.9328049273021,11.821422332129746,0.06594329182196329,0.023829008795474133
4,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,relaxation_prep_ts 5 min,783.4030511811023,31.342298775679623,0.6736313472626945,0.06317817705963766
5,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,relaxation_prep_ts 10 min,799.4234625668449,37.62868893888404,0.705924459977262,0.07584995565633318
6,VP037_051223_DigiRelax_Experiment_2023-12-05_10h01.53.815,relaxation_prep_ts 15 min,803.2384072580645,42.747094494463006,0.7136144272288545,0.08616737157938999
