,subject_id,event_interst,mean_hrv,std_hrv,norm_mean_hrv,norm_std_hrv
0,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,baseline_instruction_ts 3 min,852.5390625,57.61813331548153,0.783112582781457,0.09768372270704154
1,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,tsst_prep_ts 5 min,641.8962149784483,104.2985933842464,0.42599623201644204,0.17682410534017934
2,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,tsst_pres_ts 5 min,445.6079803328291,21.510666253428923,0.0932161785775115,0.03646841431044903
3,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,tsst_pres_ts 10 min,421.0007967422096,12.030568986941153,0.051498039509971304,0.020396196428191626
4,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,relaxation_prep_ts 5 min,797.75,69.727072097811,0.6902251655629138,0.11821278448370606
5,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,relaxation_prep_ts 10 min,798.334649268617,49.06204330333368,0.69121635902494,0.08317803367982399
6,Vp046_081223_DigiRelax_Experiment_2023-12-08_14h49.59.665,relaxation_prep_ts 15 min,794.1770833333334,62.93731035500502,0.6841677704194261,0.10670166523762441
