,subject_id,event_interst,mean_sk_cond,std_sk_cond,mean_sk_cond_norm,std_sk_cond_norm
0,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,baseline_instruction_ts 3 min,1.1296258915593869,0.23597064379196134,0.06446090663821584,0.04220612515660972
1,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,tsst_prep_ts 5 min,1.7709202884073958,0.22126874487190185,0.17916395249447187,0.039576517609295855
2,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,tsst_pres_ts 5 min,4.815962354367474,0.5596564406502887,0.723805542133728,0.10010113715506798
3,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,tsst_pres_ts 10 min,4.211333217158315,0.40955006209125094,0.615660509224969,0.07325284578093555
4,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,relaxation_prep_ts 5 min,2.984637691613103,0.2542724433089444,0.396251585944411,0.045479617268136846
5,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,relaxation_prep_ts 10 min,2.178274904928201,0.21544546657785973,0.2520241170120447,0.03853495579232342
6,VP031_291123_DigiRelax_Experiment_2023-11-29_14h41.15.470,relaxation_prep_ts 15 min,1.591660998076815,0.12859453216110062,0.14710131995002793,0.023000644620998323
