,subject_id,event_interst,mean_sk_cond,std_sk_cond,mean_sk_cond_norm,std_sk_cond_norm
0,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,baseline_instruction_ts 3 min,5.2405547957730185,0.40560310342931943,0.06059387468100942,0.04114371926047464
1,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,tsst_prep_ts 5 min,10.741135120796823,1.3561186776332088,0.6185637983551941,0.13756247347389894
2,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,tsst_pres_ts 5 min,8.716281661895277,0.568983461129527,0.41316595609937434,0.05771675707270788
3,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,tsst_pres_ts 10 min,7.777329119189583,0.2969978051228102,0.3179201369984761,0.03012697440338853
4,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,relaxation_prep_ts 5 min,6.698095023084579,0.223415703878197,0.2084443852326513,0.02266292570502409
5,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,relaxation_prep_ts 10 min,5.976868834469081,0.1943395214200213,0.13528437344573643,0.019713485037260604
6,VP009_101123_DigiRelax_Experiment_2023-11-10_14h16.47.223,relaxation_prep_ts 15 min,5.497006065965486,0.09011639564088925,0.08660787451380339,0.009141260635498851
