,subject_id,event_interst,vlf_power,lf_power,hf_power,total_power
0,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,baseline_instruction_ts 3 min,130.64316062551507,153.00442515719345,861.284962862306,1144.9325486450145
1,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,tsst_prep_ts 5 min,68.03619552623356,403.29783913495356,391.5225205197122,862.8565551808992
2,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,tsst_pres_ts 5 min,67.2902702941287,309.72059449281664,288.31140183531113,665.3222666222565
3,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,tsst_pres_ts 10 min,156.41129678835333,392.9019161911251,254.73905844572496,804.0522714252033
4,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,relaxation_prep_ts 5 min,355.5146587261854,454.7628192387437,744.1161380520274,1554.3936160169565
5,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,relaxation_prep_ts 10 min,204.36138063747865,228.06811060130352,739.5219058652489,1171.951397104031
6,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,relaxation_prep_ts 15 min,338.4517112540975,411.14880741858735,782.696894459028,1532.2974131317128
7,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,-2.5 min saliva_probe_3_ts 2.5 min,342.9271273337815,518.6537126051634,604.1699226782094,1465.7507626171544
8,VP042_071223_DigiRelax_Experiment_2023-12-07_10h46.20.248,saliva_probe_4_ts -5 min,167.21754678616335,231.841921025804,330.1731619564416,729.232629768409
