,subject_id,event_interst,mean_sk_cond,std_sk_cond,mean_sk_cond_norm,std_sk_cond_norm
0,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,baseline_instruction_ts 3 min,2.6787378188749953,0.6481479788379323,0.10985537924263183,0.06623031347501718
1,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,tsst_prep_ts 5 min,6.479850132907325,0.5327082643758058,0.498268007734463,0.05443422874448856
2,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,tsst_pres_ts 5 min,6.245613107146283,0.4258977717651622,0.4743327458033467,0.0435199118924834
3,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,tsst_pres_ts 10 min,6.344252842730083,0.3867757729978551,0.4844121425184623,0.03952227196035939
4,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,relaxation_prep_ts 5 min,5.758017349053063,0.6155827870769582,0.42450829064497075,0.06290267390948108
5,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,relaxation_prep_ts 10 min,4.05237682467087,0.4616081112265829,0.2502192234969702,0.04716893503850877
6,VP022_231123_DigiRelax_Experiment_2023-11-23_09h47.27.026,relaxation_prep_ts 15 min,5.419818280252472,1.4467075883546472,0.38994977765881395,0.14783027983085464
