,subject_id,event_interst,mean_sk_cond,std_sk_cond,mean_hr,std_hr
0,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,baseline_instruction_ts 3 min,0.11513122998013303,0.023684178377382716,0.5635363739585241,0.02948920493334283
1,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,tsst_prep_ts 5 min,0.33730738830545687,0.04821617170079528,0.6482130020173956,0.04293070342365031
2,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,tsst_pres_ts 5 min,0.2975758197651049,0.03343711051611753,0.7197691861076216,0.051406973868503486
3,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,tsst_pres_ts 10 min,0.25632864136325545,0.016433608944334044,0.7170575463769809,0.05320599688033647
4,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,relaxation_prep_ts 5 min,0.09487144515947289,0.011691992251658088,0.5909337046014356,0.02902430061938504
5,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,relaxation_prep_ts 10 min,0.05346129391869874,0.011253993320176067,0.5770514534056892,0.029915684663221066
6,VP086_010224_DigiRelax_Experiment_2024-02-01_14h19.56.788,relaxation_prep_ts 15 min,0.015465346604137852,0.009627447051808654,0.563931312271245,0.03694326253933439
